incident_id,_anchor,facility_id,attack_type_ar,result_ar,description_ar,full_discription_ar
INC-207,Nasser Medical Complex,FAC-002,ضربة مباشرة,تعرض مستودع للإمدادات والحلول لهجوم، مما أدى إلى تدمير 30% من مرافق المستودع.,"في 19 مايو/أيار، تعرض مستودع الإمدادات والمستلزمات الطبية في مجمع ناصر الطبي، بخان يونس، للقصف والتدمير، دون وقوع إصابات. ووفقًا لمنظمة الصحة العالمية، فقد دُمر حوالي 30% من المستودع. وكانت المنظمة قد أنشأت المستودع الذي يضم إمدادات حيوية مثل محاليل الحقن الوريدي ومحاليل غسيل الكلى. كما أفادت منظمة المعونة الطبية لفلسطين (MAP) بأن الهجوم جعل ما تبقى من المستودع غير صالح للاستخدام، بما في ذلك مواد حيوية كانت المنظمة قد وفرتها. وفي وصفها للأوضاع الكارثية في المستشفى، قالت المنظمة: ""يُجبر المرضى على النوم في الممرات، حيث تنتشر الأسرة في كل مكان متاح. وتعمل ست غرف عمليات على مدار الساعة، ومع ذلك فإن التدفق المستمر للمصابين يفوق طاقتها الاستيعابية بكثير... ووحدة العناية المركزة، المصممة لاستيعاب 12 مريضًا، تضم الآن أكثر من 24 مريضًا. وقد تم إنشاء ملحق طارئ بعد أن ألحقت تفجيرات حديثة أضرارًا بقسم الجراحة، ولكنه لا يفي بالمعايير الأساسية.""",
INC-208,Nasser Medical Complex,FAC-002,أمر إخلاء,لا يزال أمر الإخلاء ساريًا في المنطقة المحيطة بمجمع نصار الطبي، حيث يتعذر على الموظفين الوصول إلى المستشفى بسبب مخاوف تتعلق بالسلامة ونقص الوقود اللازم للمواصلات، كما تم إغلاق قسم الولادة في 19 يونيو.,في 18 يونيو، صرّح المدير العام لمنظمة الصحة العالمية، تيدروس أدهانوم غيبريسوس، بأن المستشفى يُعاني من ضغط شديد ونقص حاد في المستلزمات الطبية، ما يُصعّب عليه العمل. يقع المستشفى في منطقة صدرت بحقها أوامر إخلاء، ولا يستطيع العديد من العاملين الصحيين الوصول إليه بسبب مخاوف تتعلق بالسلامة أو نقص الوقود اللازم للمواصلات.,
INC-209,Nasser Medical Complex,FAC-002,ضربة مباشرة,تعرض المستشفى لغارتين نفذتهما القوات الإسرائيلية، مما أسفر عن مقتل 22 فلسطينياً، بينهم اثنان توفيا متأثرين بجراحهما في 27 أغسطس/آب وفقاً لوزارة الصحة.,تعرض المجمع لغارتين جويتين، أسفرتا عن مقتل 22 فلسطينياً، بينهم اثنان توفيا متأثرين بجراحهما في 27 أغسطس/آب. ومن بين القتلى مصورة صحفية، وأربعة صحفيين، وسائق من الدفاع المدني الفلسطيني، وطبيب، وثلاثة من الكوادر الطبية. وأُفيد بإصابة أكثر من 30 شخصاً، بينهم طبيب وممرضة، ومرضى في حالة حرجة كانوا يتلقون العلاج في المجمع، وصحفيان، ومسعف من جمعية الهلال الأحمر الفلسطيني، وسبعة من عناصر الدفاع المدني الفلسطيني الذين أصيبوا أثناء بث مباشر على الهواء مباشرة خلال محاولتهم إنقاذ المصابين وانتشال جثث القتلى جراء الغارة الأولى.,
INC-210,Nasser Medical Complex,FAC-002,إطلاق نار حي / إطلاق نار,أصيب ممرض بجروح خطيرة جراء إصابته بطلق ناري في الرأس أثناء تأديته لمهامه داخل المستشفى.,في 29 سبتمبر، في مجمع ناصر الطبي في خان يونس، أصيب ممرض بجروح خطيرة جراء إصابته بطلق ناري في الرأس أثناء قيامه بواجباته داخل المستشفى.,
INC-211,Nasser Medical Complex,FAC-002,أمر إخلاء,أمر إخلاء للمنطقة المحيطة بمجمع نصار الطبي والقوات والدبابات الإسرائيلية في المنطقة,"في 12 يونيو/حزيران، صدر أمرٌ بالتهجير شمل المنطقة المحيطة بمجمع ناصر الطبي، آخر مستشفى رئيسي عامل في جنوب قطاع غزة. وفي اليوم نفسه، أفادت منظمة المعونة الطبية لفلسطين (MAP) بأن الدبابات والقوات الإسرائيلية كانت على مقربة من المستشفى، محذرةً من أنه في حال إغلاق المستشفى، سيفقد مئات الآلاف من الأشخاص إمكانية الحصول على الرعاية الطبية اللازمة، وستكون العواقب وخيمة للغاية. وذكرت المنظمة أن المستشفى يضم 540 سريراً، من بينها 51 مريضاً في وحدة العناية المركزة، ويعمل بنسبة 150% من طاقته الاستيعابية. وفي وصفه للأوضاع المزرية، قال الدكتور محمد صقر، مدير التمريض في مستشفى ناصر، لمنظمة المعونة الطبية لفلسطين: ""نلجأ إلى وضع المرضى في الممرات وعلى الشرفات كملاذ أخير، لأننا لا نستطيع التخلي عنهم""، مضيفاً أن معظم المرضى الذين تم استقبالهم أصيبوا بنيران قناصة مباشرة في الرأس أو الصدر، وأن 95% منهم يعانون من سوء تغذية حاد.",
INC-212,Noura Al-Kaabi Specialist Dialysis Centre,FAC-043,غير محدد,تم تدميرها,,
INC-213,Palestine Medical Relief Center for the Rehabilitation of the Disabled,FAC-026,قصف,تم تدمير المبنى,,
INC-214,Patient Friends Association Hospital,FAC-028,غير محدد الهوية,أُغلق المستشفى بعد تعرضه لأضرار جسيمة في أوائل فبراير.,,
INC-215,Patient Friends Association Hospital,FAC-028,تم إجلاؤهم,تم إجلاؤهم خوفاً من تصاعد العمليات العسكرية,,
INC-216,Primary Care Clinic,FAC-039,غير محدد الهوية,تدمير البنية التحتية,أثرت ثلاث هجمات وقعت في الفترة من 30 إلى 31 أكتوبر على ثلاث منشآت صحية، حيث أفيد بتدمير عيادة رعاية أولية.,
INC-217,Red Cross Field Hospital - Rafah,FAC-032,إطلاق نار,أصيب أحد أفراد الطاقم برصاصة طائشة أثناء تأدية واجبه.,,
INC-218,Sheikh Hamad Hospital for Rehabilitation and Prosthetics,FAC-014,الإخلاء,تم إجلاء المرضى بعد توقف الخدمة,إلى جانب 23 مستشفى في شمال غزة تلقت أوامر إخلاء وتعرضت للترهيب والاستهداف المباشر. ففي الفترة من 7 أكتوبر/تشرين الأول إلى 12 أكتوبر/تشرين الأول، تضررت المستشفى واضطر المرضى إلى الإخلاء.,
INC-219,Sheikh Hamad Hospital for Rehabilitation and Prosthetics,FAC-014,غير محدد الهوية,تضرر المستشفى، واضطر المرضى إلى الإخلاء.,أفادت منظمة الصحة العالمية بأن هذا المستشفى هو واحد من أربعة مستشفيات في شمال غزة تم إخلاؤها.,
INC-220,Sheikh Hamad Hospital for Rehabilitation and Prosthetics,FAC-014,يضرب,أضرار جسيمة وتعطيل للخدمات,,
INC-221,Turkish Friendship Hospital,FAC-022,حصار (نقص في الوقود),بسبب الحصار، نفد الوقود من المستشفى واضطر إلى إيقاف معظم أنشطته.,في الأول من نوفمبر، أفادت التقارير أن مستشفى الصداقة التركية الفلسطينية في مدينة غزة نفد منه الوقود واضطر إلى إيقاف معظم أنشطته، مما جعل حياة 70 مريضاً بالسرطان في خطر شديد.,
INC-222,Turkish Friendship Hospital,FAC-022,حصار (نقص في الوقود),توقفت أجزاء كبيرة من خدمات المستشفى بسبب نقص الوقود,أعلن الدكتور سوبهو سكيك، المدير العام لمستشفى الصداقة التركية الفلسطينية، عبر الحساب الرسمي لوزارة الصحة في غزة على وسائل التواصل الاجتماعي، أن العديد من الخدمات التي يقدمها المستشفى ستتوقف، وقد تتوقف خدمات أخرى لمدة تقل عن 48 ساعة إذا لم يتلقَ المستشفى أي وقود.,
