detail_id,event_id,event_name,category,order,time,heading_label,value,content,source,source_link,submission_id,added_by,reviewed_by
DET-740,hist011,Battle of Jenin,testimony,4,,Dr. Abu Salouh,,Testified to blocking of medical access: 'For 11 days we couldn't reach the wounded. Ambulances were fired upon. We had injured people inside the camp who needed urgent medical care. The Israelis wouldn't let us in. Some people died because they couldn't get medical treatment. This is a war crime—to prevent doctors from treating the wounded.',Palestinian Red Crescent testimony,,,,
DET-741,hist011,Battle of Jenin,testimony,5,,Human Rights Watch Investigators,,"After 9-day investigation with over 100 witness interviews: 'Israeli forces committed serious violations of international humanitarian law, some amounting prima facie to war crimes... The IDF used armored bulldozers to demolish buildings, in some cases with civilians inside... We documented direct attacks on medical personnel and prolonged denial of medical access.'","Human Rights Watch - Jenin: IDF Military Operations (May 2, 2002)",https://www.hrw.org/news/2002/05/02/israel/occupied-territories-jenin-war-crimes-investigation-needed,,,
DET-742,hist011,Battle of Jenin,testimony,6,,Kofi Annan,,"After Israel blocked UN fact-finding mission: 'I deeply regret that it has not proved possible to dispatch the team to the region... Without the full cooperation of the Government of Israel, the team cannot do its job.' UN investigation never occurred due to Israeli obstruction.",UN Secretary-General statement on blocked investigation,https://www.un.org/unispal/document/auto-insert-187399/,,,
DET-743,hist011,Battle of Jenin,testimony,7,,Ariel Sharon,,"Defended operation: 'This was a nest of terrorism. It was an operation that had to be carried out.' Denied war crimes: 'The Israeli army is the most moral army in the world.' When asked about civilian casualties, stated: 'War is war.' Blocked UN investigation.",Contemporary interviews and statements,,,,
DET-744,hist011,Battle of Jenin,testimony,8,,Israeli Soldier (anonymous),,Testimony to Breaking the Silence (years later): 'We were told not to risk soldiers' lives. So we used the bulldozers. We knew people were in some of the buildings. But the orders were to demolish. The officers said it was better to demolish buildings than risk soldiers in house-to-house fighting. I still hear the screams.',Breaking the Silence testimonies,https://www.breakingthesilence.org.il/,,,
DET-745,hist011,Battle of Jenin,testimony,9,,Amnesty International,,"Report on Jenin (November 2002): 'Amnesty International is gravely concerned that some of the killings of Palestinians by the IDF in Jenin may have amounted to unlawful killings... The Israeli authorities have consistently failed to conduct thorough, independent and impartial investigations into alleged human rights violations.'",Amnesty International - Israel and the Occupied Territories: Shielded from Scrutiny,https://www.amnesty.org/,,,
DET-746,hist011,Battle of Jenin,timeline,1,2002-03-27 00:00:00,Passover massacre triggers Operation Defensive Shield,,"Hamas suicide bomber attacks Passover seder at Park Hotel in Netanya, killing 30 Israelis, wounding 140. Deadliest single attack of Second Intifada. Israeli government authorizes Operation Defensive Shield—massive military operation throughout West Bank to 'defeat Palestinian terror infrastructure.'",Human Rights Watch Context,https://www.hrw.org/report/2002/05/02/jenin/idf-military-operations,,,
DET-747,hist011,Battle of Jenin,timeline,2,29 March - 2 April 2002,Operation Defensive Shield begins; other cities attacked first,,"IDF launches Operation Defensive Shield on March 29 with incursion into Ramallah, seizing Arafat's compound. Operations follow in Tulkarm (April 1), Qalqilya (April 1), Bethlehem (April 2). By April 3, six major West Bank cities under Israeli military occupation.",UN Secretary-General Report,https://www.un.org/unispal/document/auto-insert-187399/,,,
DET-748,hist011,Battle of Jenin,timeline,3,"3 April 2002, dawn",Jenin operation begins: 200 tanks surround camp,,"IDF launches major operation in Jenin refugee camp with approximately 200 tanks, Apache helicopters, F-16 jets. Camp home to 14,000 civilians; estimated 80-100 armed Palestinian fighters present. Israel declares area closed military zone. Cuts electricity and water to camp.",Human Rights Watch - Battle Background,https://www.hrw.org/report/2002/05/02/jenin/idf-military-operations,,,
DET-749,hist011,Battle of Jenin,timeline,4,3-4 April 2002,House-to-house combat begins; medical access blocked,,"IDF begins slow advance through camp using infantry for house-to-house searches. Palestinian fighters engage in fierce resistance using booby traps, explosives, ambushes. IDF blocks ambulances and medical personnel from entering camp. Siege of camp begins—no one allowed in or out for 11 days.",HRW - Medical Access Violations,https://www.hrw.org/report/2002/05/02/jenin/idf-military-operations,,,
DET-750,hist011,Battle of Jenin,timeline,5,2002-04-06 00:00:00,Civilians killed fleeing burning home,,"Tank shell and two helicopter-fired TOW anti-tank missiles hit house of Kamal Tawalba (father of 14 children). No fighters present in home. When Tawalba and family try to flee burning house, IDF soldiers fire on them. Example of indiscriminate force documented by Human Rights Watch.",HRW - Civilian Casualties,https://www.hrw.org/news/2002/05/02/israel/occupied-territories-jenin-war-crimes-investigation-needed,,,
DET-751,hist011,Battle of Jenin,timeline,6,2002-04-09 00:00:00,Devastating ambush: 13 Israeli soldiers killed,,"Palestinian fighters lure IDF unit into narrow alley in Hawashin neighborhood. Massive explosives detonated, collapsing buildings on soldiers. 13 Israeli soldiers killed—deadliest single incident for IDF during entire Second Intifada. Israeli military tactics change dramatically after this catastrophic loss.",Israeli Institute Analysis,https://www.inss.org.il/wp-content/uploads/sites/2/systemfiles/(FILE)1190277272.pdf,,,
DET-752,hist011,Battle of Jenin,timeline,7,2002-04-10 00:00:00,Mass demolitions begin; wheelchair-bound man killed,,"After April 9 ambush, IDF deploys massive D-9 armored bulldozers. Begin systematic demolition of buildings to create wide paths and eliminate ambush sites. Kamal Zghair (57, wheelchair-bound) shot and run over by IDF tanks as he wheels himself home carrying white flag. Mass destruction accelerates.",HRW - Unlawful Killings,https://www.hrw.org/reports/2002/israel3/israel0502-05.htm,,,
DET-753,hist011,Battle of Jenin,timeline,8,10-11 April 2002,Bulldozers demolish 140+ buildings; many with people inside,,D-9 bulldozers demolish over 140 buildings in Jenin camp—approximately 10% of entire camp. Eyewitnesses report buildings demolished with families still trapped inside. Some buried alive under rubble. Residents describe hearing people screaming as bulldozers destroyed their homes. IDF prevents rescue attempts.,Human Rights Watch Report,https://www.hrw.org/report/2002/05/02/jenin/idf-military-operations,,,
DET-754,hist011,Battle of Jenin,timeline,9,During siege (dates unclear),Nurse killed treating wounded; woman dies after 36-hour delay,,"Farwa Jammal (27), uniformed nurse, shot dead by IDF fire while treating injured civilian. Mariam Wishahi (58) injured by shrapnel in her home 'just a few hundred meters from hospital'—IDF repeatedly prevents ambulances from reaching her for 36 hours. She dies without medical treatment.",HRW - Medical Personnel Attacks,https://www.hrw.org/news/2002/05/02/israel/occupied-territories-jenin-war-crimes-investigation-needed,,,
DET-755,hist011,Battle of Jenin,timeline,10,2002-04-11 00:00:00,Active combat ends; total siege continues,,"Major fighting ends after 9 days. But IDF maintains absolute siege of camp, preventing anyone from entering—including humanitarian workers, journalists, UN observers. Siege continues for days while Israel attempts to control narrative and prevent documentation of destruction.",HRW Investigation,https://www.hrw.org/report/2002/05/02/jenin/idf-military-operations,,,
DET-756,hist011,Battle of Jenin,timeline,11,2002-04-15 00:00:00,Medical access finally allowed after 11-day blockade,,"After 11 days (April 4-15), IDF finally allows limited ambulance access to Jenin camp. During blockade, injured combatants and civilians had no access to emergency medical treatment. Sick unable to get care. Direct attacks on medical personnel and denial of medical care constitute serious war crimes.",HRW Report,https://www.hrw.org/report/2002/05/02/jenin/idf-military-operations,,,
DET-757,hist011,Battle of Jenin,timeline,12,2002-04-18 00:00:00,UN Security Council Resolution 1405: fact-finding mission,,"Security Council calls for UN fact-finding mission to investigate Jenin. UN Secretary-General Kofi Annan assembles team. Israel initially agrees then blocks mission through procedural objections. After weeks of obstruction, mission disbanded without ever visiting Jenin. Investigation never occurs.",UN SG Report on Blocked Investigation,https://www.un.org/unispal/document/auto-insert-187399/,,,
DET-758,hist011,Battle of Jenin,timeline,13,19-28 April 2002,Human Rights Watch investigators access camp,,Human Rights Watch team of three researchers spends 9 days in Jenin (April 19-28) interviewing over 100 camp residents. Gather detailed victim and witness accounts. Cross-check testimonies. Document extensive destruction. Collect evidence of war crimes. Produce comprehensive 52-page report.,HRW - Jenin Investigation Methodology,https://www.hrw.org/report/2002/05/02/jenin/idf-military-operations,,,
DET-759,hist011,Battle of Jenin,timeline,14,2002-05-02 00:00:00,Human Rights Watch report released,,"HRW releases comprehensive report: 'During their incursion into the Jenin refugee camp, Israeli forces committed serious violations of international humanitarian law, some amounting prima facie to war crimes.' Report documents 52 Palestinians killed (22 civilians), indiscriminate force, use of human shields, attacks on medical personnel.",HRW - Jenin Report Release,https://www.hrw.org/news/2002/05/02/israel/occupied-territories-jenin-war-crimes-investigation-needed,,,
DET-760,hist011,Battle of Jenin,timeline,15,2002-08-01 00:00:00,UN releases limited report; HRW criticizes,,"After Israel blocks fact-finding mission, UN compiles report without first-hand information. Human Rights Watch criticizes: 'watered-down account... doesn't move us forward in terms of establishing the truth.' UN report makes few conclusions about violations or accountability despite serious crimes documented by others.",HRW - UN Report Criticism,https://www.hrw.org/news/2002/08/01/un-jenin-report,,,
DET-761,hist011,Battle of Jenin,war_crime,1,,Mass Demolitions with People Inside (War Crime),,"D-9 bulldozers demolished 140+ buildings, many with families trapped inside. Eyewitnesses reported hearing people screaming as bulldozers destroyed homes. Some residents crushed to death, others buried alive under rubble. Extensive destruction not justified by military necessity constitutes war crime under Geneva Convention Article 147.",Human Rights Watch Report,https://www.hrw.org/report/2002/05/02/jenin/idf-military-operations,,,
DET-762,hist011,Battle of Jenin,war_crime,2,,Willful Killings of Civilians,,"14-year-old Muhammad Hawashin shot twice in face and killed while walking with women and children toward hospital (April 3). Kamal Zghair (57, wheelchair-bound) shot and run over by tanks while carrying white flag (April 10). 60-year-old woman killed by helicopter missile in apartment with no armed Palestinians present. HRW documented multiple 'willful or unlawful' civilian killings.",HRW - Civilian Casualties,https://www.hrw.org/reports/2002/israel3/israel0502-05.htm,,,
