detail_id,_anchor,event_id,heading_label_ar,content_ar
DET-909,DET-909,hist014,انتهاكات اتفاقية جنيف الرابعة - القوات الإسرائيلية,المادة 147 (الانتهاكات الجسيمة): «القتل العمد...التعذيب...التسبب عمداً في معاناة شديدة...التدمير الواسع النطاق...غير المبرر بالضرورة العسكرية» تُعد انتهاكات جسيمة. وقد تم توثيق العديد من الحوادث التي تستوفي هذا المعيار.
DET-910,DET-910,hist014,انتهاكات القانون الدولي الإنساني العرفي,يُحظر شنّ هجمات عشوائية: يُعدّ استخدام المدفعية غير الدقيقة في المناطق المكتظة بالسكان (الشجاعية، رفح) هجوماً عشوائياً. كما تُعتبر الهجمات الصاروخية الفلسطينية عشوائية أيضاً.
DET-911,DET-911,hist014,#ERROR!,"فشل المساءلة: خلصت اللجنة إلى أن التحقيقات الإسرائيلية ""لا تتوافق مع المعايير الدولية"" ومن غير المرجح أن تُفضي إلى مساءلة حقيقية. ولم تُجرِ السلطات الفلسطينية أي تحقيقات معروفة."
DET-912,DET-912,hist014,تحقيقات الحوادث المحددة,#ERROR!
DET-913,DET-913,hist014,الأشخاص والأشياء المحمية,#ERROR!
DET-914,DET-914,hist014,تحقيقات الحوادث المحددة,مرافق الأمم المتحدة: تبين أن الهجمات على مدارس الأمم المتحدة التي تحمل علامات واضحة والتي تؤوي النازحين تفتقر إلى المبرر العسكري؛ وقد تشكل بعض الهجمات جرائم حرب.
DET-915,DET-915,hist014,نوع الحدث,
DET-916,DET-916,hist014,الجناة,
DET-917,DET-917,hist014,تَحَقّق,
DET-918,DET-918,hist014,#ERROR!,
DET-919,DET-919,hist014,ماهر محدوقة,في تقريرٍ قُدِّم إلى مجلس حقوق الإنسان التابع للأمم المتحدة في يونيو/حزيران 2015: «تشير نتائج تحقيقنا إلى وقوع انتهاكات جسيمة للقانون الدولي الإنساني... وهناك أدلةٌ تُشير إلى انتهاكاتٍ خطيرة ترقى إلى جرائم حرب. وتُثير الهجمات على المباني السكنية التي أودت بحياة عائلاتٍ بأكملها قلقاً بالغاً».
DET-920,DET-920,hist014,ناجٍ من الشجاعية,#ERROR!
DET-921,DET-921,hist014,بان كي مون,#ERROR!
DET-922,DET-922,hist014,#ERROR!,#ERROR!
DET-923,DET-923,hist014,#ERROR!,#ERROR!
DET-924,DET-924,hist014,#ERROR!,بخصوص مقتل أربعة فتيان على الشاطئ: «لم يجد تحقيقنا في الهجوم أي دليل على وجود هدف عسكري في المنطقة وقت وقوعه... ويبدو أن هذا يشير إلى جريمة حرب». بخصوص محطة توليد الطاقة: «هجوم غير قانوني وغير متناسب... ألحق ضرراً بالمدنيين يفوق بكثير أي مكسب عسكري».
DET-925,DET-925,hist014,#ERROR!,#ERROR!
DET-926,DET-926,hist014,#ERROR!,#ERROR!
DET-927,DET-927,hist014,اختطاف ثلاثة مراهقين إسرائيليين,#ERROR!
DET-928,DET-928,hist014,حملة قمع في الضفة الغربية؛ تصاعد التوترات,شنت إسرائيل عملية تمشيط واسعة النطاق في الضفة الغربية أسفرت عن اعتقال مئات الفلسطينيين، ما أسفر عن مقتل خمسة فلسطينيين. وتصاعد إطلاق الصواريخ من غزة. وفي الثاني من يوليو/تموز، اختطف متطرفون إسرائيليون المراهق الفلسطيني محمد أبو خضير وأحرقوه حياً في هجوم انتقامي.
DET-929,DET-929,hist014,#ERROR!,#ERROR!
DET-930,DET-930,hist014,مقتل أربعة فتيان على شاطئ غزة,#ERROR!
DET-931,DET-931,hist014,مجزرة عائلة البطش,#ERROR!
DET-932,DET-932,hist014,#ERROR!,تقتحم القوات البرية الإسرائيلية قطاع غزة من عدة نقاط. الهدف المعلن: تحديد مواقع الأنفاق العابرة للحدود وتدميرها. انتشار مكثف للدبابات والمدفعية والمشاة. اشتدّت حدة القتال بشكل كبير. وتزايدت الخسائر في صفوف المدنيين.
DET-933,DET-933,hist014,مجزرة الشجاعية,شنت القوات الإسرائيلية هجوماً واسع النطاق على حي الشجاعية شرقي مدينة غزة، ما أسفر عن مقتل أكثر من مئة فلسطيني خلال نحو 24 ساعة. وقصفت آلاف القذائف المدفعية منطقة مكتظة بالسكان (92 ألف نسمة في مساحة 6 كيلومترات مربعة). ووردت أنباء عديدة عن إطلاق النار على مدنيين أثناء فرارهم رافعين رايات بيضاء. وقد دُمر الحي بأكمله تدميراً شبه كامل.
DET-934,DET-934,hist014,#ERROR!,عائلة أبو جامع: 17 قتيلاً في غارة جوية استهدفت منزلهم في خان يونس. عائلة النجار: 26 قتيلاً (معظمهم من النساء والأطفال) عندما استُهدفت أربعة منازل بصواريخ. كما قُتلت عدة عائلات أخرى في اليوم نفسه. كان هذا اليوم من أكثر أيام العملية دموية.
DET-935,DET-935,hist014,#ERROR!,أصدر مجلس حقوق الإنسان التابع للأمم المتحدة القرار S-21/1 بإنشاء لجنة تحقيق مستقلة للتحقيق في انتهاكات القانون الدولي. ورفضت إسرائيل التعاون فوراً.
DET-936,DET-936,hist014,تدمير محطة توليد الكهرباء في غزة,"دمرت الغارات الإسرائيلية محطة توليد الكهرباء الوحيدة في غزة، مما أدى إلى توقف محطات معالجة المياه وشبكات الصرف الصحي. أدانت منظمة العفو الدولية هذه الغارات ووصفتها بأنها ""عقاب جماعي"". أما منظمة هيومن رايتس ووتش، فقد وصفتها بأنها ""هجوم غير قانوني وغير متناسب"" تسبب في أضرار مدنية أكبر بكثير من أي مكاسب عسكرية."
DET-937,DET-937,hist014,الجمعة السوداء - مجزرة رفح,"بعد أنباء عن أسر جندي إسرائيلي، استندت إسرائيل إلى توجيهات هانيبال. وفي غضون ثلاث ساعات، أطلقت القوات الإسرائيلية أكثر من ألف قذيفة مدفعية على رفح، ما أسفر عن مقتل ما بين 130 و150 فلسطينياً، غالبيتهم العظمى من المدنيين. ووصف الأمين العام للأمم المتحدة، بان كي مون، الحادث بأنه ""انتهاك أخلاقي وعمل إجرامي"". أما وزارة الخارجية الأمريكية، فقد وصفته بأنه ""مروع"" و""مخزٍ""."
DET-938,DET-938,hist014,تعرض ملاجئ مدارس الأمم المتحدة للهجوم,تم توثيق هجمات متعددة على مدارس تابعة للأمم المتحدة تؤوي فلسطينيين نازحين خلال العملية. استُهدفت مدارس الأونروا في بيت حانون وجبليا ورفح رغم وجود علامات واضحة وتنسيق مع الجيش الإسرائيلي. قُتل 44 فلسطينياً في منشآت تابعة للأمم المتحدة، وأُصيب 227 آخرون، وفقاً لتحقيق أجرته الأمم المتحدة.
DET-939,DET-939,hist014,#ERROR!,أعدمت حماس 21 شخصاً بتهمة التعاون مع إسرائيل رمياً بالرصاص. 16 منهم نُقلوا من سجن الكتيبة حيث كانوا محتجزين لدى سلطات غزة. تم الإعدام دون اتباع الإجراءات القانونية السليمة. وقد خلصت لجنة تابعة للأمم المتحدة إلى أن عمليات الإعدام تُعد جريمة حرب بموجب المادة الثالثة المشتركة من اتفاقيات جنيف.
DET-940,DET-940,hist014,يدخل وقف إطلاق النار حيز التنفيذ,بعد وساطة مصرية، تم التوصل إلى اتفاق لوقف إطلاق النار غير المشروط. انتهت العملية بعد 51 يومًا. ادعى كلا الجانبين النصر، لكن لم يحقق أي منهما الأهداف المعلنة. دُمّرت غزة: 18 ألف منزل مدمر، 500 ألف نازح، وبنية تحتية في حالة خراب.
DET-941,DET-941,hist014,#ERROR!,#ERROR!
DET-942,DET-942,hist014,هجمات منهجية على المباني السكنية,حققت لجنة تابعة للأمم المتحدة في 15 حالة قصف على مبانٍ سكنية أسفرت عن مقتل 216 شخصًا، بينهم 115 طفلًا و50 امرأة. وخلصت اللجنة في العديد من الحالات إلى عدم وجود دليل على استهداف عسكري، وأن الهجمات كانت غير متناسبة بشكل صارخ. وثّقت منظمة بتسيلم 606 هجمات على منازل أسفرت عن مقتل 1447 مدنيًا. أُبيدت عائلات بأكملها: عائلة البطش (18 قتيلًا)، وعائلة أبو جامع (17 قتيلًا)، وعائلة النجار (26 قتيلًا).
DET-943,DET-943,hist014,#ERROR!,في 19-20 يوليو/تموز، أطلقت القوات الإسرائيلية آلاف القذائف المدفعية على الشجاعية، إحدى أكثر مناطق غزة اكتظاظًا بالسكان (92 ألف نسمة في مساحة 6 كيلومترات مربعة، أي ثلاثة أضعاف كثافة سكان تل أبيب). وقُتل أكثر من 100 فلسطيني خلال 24 ساعة تقريبًا. يُعدّ استخدام المدفعية غير الدقيقة في منطقة مكتظة بالسكان هجومًا عشوائيًا، وجريمة حرب.
DET-944,DET-944,hist014,#ERROR!,#ERROR!
DET-945,DET-945,hist014,#ERROR!,#ERROR!
DET-946,DET-946,hist014,هجمات على مدارس الأمم المتحدة التي تؤوي النازحين,تعرضت عدة مدارس تابعة للأمم المتحدة، كانت تُعرف بوضوح وتُؤوي مدنيين نازحين، لهجوم. وتعرضت مدارس الأونروا في بيت حانون وجبليا ورفح للهجوم رغم التنسيق مع الجيش الإسرائيلي. وخلص تحقيق للأمم المتحدة إلى أن إسرائيل مسؤولة عن مقتل 44 فلسطينياً في منشآت تابعة للأمم المتحدة، وإصابة 227 آخرين. هذه المنشآت محمية بموجب القانون الدولي الإنساني.
